task_id,iteration,agent,start_time,end_time,latency,input_tokens,output_tokens,first_token_latency,decode_speed_tps,gpu_memory_mb,kv_cache_usage_pct,transition_time,success,error_msg,timestamp
django__django-13658,0,debugging,1769075317.079124,1769075318.7045388,1.6254,1168,1,1.3991,4.42,42039,,3.2574,True,,2026-01-22T09:48:38.761199
django__django-11630,0,debugging,1769075317.1038566,1769075318.904366,1.8005,1616,1,1.5879,4.7,42039,,1.3966,True,,2026-01-22T09:48:38.941641
django__django-12856,0,coding,1769075289.946271,1769075318.8867497,28.9405,820,397,0.5143,13.97,42039,,1.0973,,,2026-01-22T09:48:39.000305
django__django-15814,0,planning,1769075284.685808,1769075319.3138568,34.628,802,490,0.6479,14.42,42039,,,,,2026-01-22T09:48:39.351705
django__django-14580,0,debugging,1769075317.1034985,1769075319.261204,2.1577,1109,1,1.9582,5.01,42039,,2.194,True,,2026-01-22T09:48:39.386002
django__django-11910,0,debugging,1769075317.1142886,1769075319.5073965,2.3931,1660,1,2.1951,5.05,42039,,0.851,True,,2026-01-22T09:48:39.575213
django__django-14672,0,debugging,1769075317.1201692,1769075319.9173603,2.7972,2440,1,2.5839,4.69,42039,,1.4683,True,,2026-01-22T09:48:39.966092
django__django-15400,0,planning,1769075281.6629367,1769075319.932166,38.2692,244,545,0.5161,14.44,42039,,,,,2026-01-22T09:48:40.007489
django__django-15213,0,planning,1769075278.1699548,1769075320.5221825,42.3522,244,626,0.3902,14.92,42039,,,,,2026-01-22T09:48:40.608147
django__django-12856,0,debugging,1769075319.000796,1769075320.7044067,1.7036,1241,1,1.5486,6.45,42039,,0.114,True,,2026-01-22T09:48:40.800615
django__django-12915,0,coding,1769075282.0365767,1769075320.7222712,38.6857,774,546,0.7014,14.37,42039,,0.6959,,,2026-01-22T09:48:40.842305
django__django-16041,0,planning,1769075286.9949071,1769075321.3916533,34.3967,362,469,0.2588,13.74,42039,,,,,2026-01-22T09:48:42.235313
django__django-12915,0,debugging,1769075320.842826,1769075321.335049,0.4922,1344,1,0.4297,16.0,42039,,0.1206,True,,2026-01-22T09:48:42.843930
django__django-13551,0,coding,1769075290.104309,1769075321.550591,31.4463,660,414,0.3706,13.32,42039,,1.0025,,,2026-01-22T09:48:43.066813
django__django-15695,0,planning,1769075281.9606366,1769075321.7947435,39.8341,373,559,0.3952,14.17,42039,,,,,2026-01-22T09:48:43.548868
django__django-15738,0,planning,1769075282.188288,1769075321.9127433,39.7245,508,556,0.6913,14.24,42039,,,,,2026-01-22T09:48:43.764233
django__django-15996,0,planning,1769075286.7679336,1769075322.0968218,35.3289,201,482,0.2574,13.74,42039,,,,,2026-01-22T09:48:43.833881
django__django-15388,0,planning,1769075280.377901,1769075323.0948844,42.717,250,602,1.0277,14.44,42039,,,,,2026-01-22T09:48:44.163756
django__django-13401,0,coding,1769075302.3634536,1769075323.3157856,20.9523,1055,251,1.2983,12.77,42039,,0.2816,,,2026-01-22T09:48:44.569230
django__django-13033,0,coding,1769075284.9058487,1769075323.0724566,38.1666,1598,529,0.5834,14.08,42039,,0.9217,,,2026-01-22T09:48:44.632743
django__django-15819,0,planning,1769075284.8573718,1769075323.685421,38.828,181,539,0.431,14.04,42039,,,,,2026-01-22T09:48:44.720234
django__django-14411,0,coding,1769075298.5460877,1769075323.6270814,25.081,589,313,0.6609,12.82,42039,,0.8044,,,2026-01-22T09:48:44.723374
django__django-13551,0,debugging,1769075323.3096707,1769075324.493738,1.1841,1098,1,1.0915,10.8,42039,,1.7591,True,,2026-01-22T09:48:44.740888
django__django-13401,0,debugging,1769075324.6371682,1769075325.50496,0.8678,1330,1,0.6505,4.6,42039,,1.3214,True,,2026-01-22T09:48:45.592418
django__django-15902,0,planning,1769075285.705142,1769075325.7266855,40.0215,146,551,0.1395,13.82,42039,,,,,2026-01-22T09:48:45.806500
matplotlib__matplotlib-18869,0,planning,1769075294.6695051,1769075325.7156396,31.0461,417,387,1.093,12.92,42039,,,,,2026-01-22T09:48:45.824979
django__django-14411,0,debugging,1769075324.7283158,1769075325.9429147,1.2146,926,1,1.003,4.73,42039,,1.1012,True,,2026-01-22T09:48:46.019846
django__django-13710,0,coding,1769075294.7344525,1769075326.877974,32.1435,764,394,1.0119,12.66,42039,,0.0951,,,2026-01-22T09:48:48.489357
django__django-16595,0,planning,1769075291.5447729,1769075327.4494967,35.9047,425,457,0.6004,12.94,42039,,,,,2026-01-22T09:48:48.635626
django__django-16408,0,planning,1769075290.1718102,1769075328.347849,38.176,271,495,0.4821,13.13,42039,,,,,2026-01-22T09:48:49.039097
django__django-14017,0,coding,1769075301.8394027,1769075328.1654475,26.326,930,309,0.3872,11.91,42039,,1.3857,,,2026-01-22T09:48:49.149915
django__django-16046,0,planning,1769075287.1699681,1769075327.4174573,40.2475,137,539,0.2607,13.48,42039,,,,,2026-01-22T09:48:49.084232
django__django-14016,0,coding,1769075295.6504402,1769075327.56549,31.915,685,404,0.4084,12.82,42039,,0.0514,,,2026-01-22T09:48:49.411518
django__django-15790,0,planning,1769075283.9811587,1769075328.5358014,44.5546,173,598,0.7872,13.66,42039,,,,,2026-01-22T09:48:49.444813
django__django-16820,0,planning,1769075292.1761415,1769075328.7242262,36.5481,140,474,0.2447,13.06,42039,,,,,2026-01-22T09:48:49.451801
django__django-14155,0,coding,1769075302.2191486,1769075328.1965556,25.9774,687,304,1.0424,12.19,42039,,1.3087,,,2026-01-22T09:48:49.548125
django__django-13028,0,debugging,1769075317.1238687,1769075328.7249796,11.6011,1713,101,2.5716,11.19,42039,,1.6832,True,,2026-01-22T09:48:49.493928
django__django-11905,0,coding,1769075274.738826,1769075328.9146824,54.1759,802,787,0.2705,14.6,42039,,0.367,,,2026-01-22T09:48:49.551610
django__django-12184,0,debugging,1769075317.113987,1769075329.0328183,11.9188,1516,105,2.1547,10.75,42039,,1.9384,True,,2026-01-22T09:48:49.551462
django__django-14017,0,debugging,1769075329.2112,1769075329.8853703,0.6742,1263,1,0.4455,4.37,42039,,1.0458,True,,2026-01-22T09:48:49.977650
django__django-13710,0,debugging,1769075328.7835774,1769075330.1222382,1.3387,1182,1,1.1123,4.42,42039,,1.9056,True,,2026-01-22T09:48:50.203789
django__django-14016,0,debugging,1769075329.447454,1769075330.5431695,1.0957,1113,1,0.9157,5.56,42039,,1.882,True,,2026-01-22T09:48:50.611832
django__django-14155,0,debugging,1769075329.5524652,1769075330.7432544,1.1908,1015,1,0.9978,5.18,42039,,1.3559,True,,2026-01-22T09:48:50.828822
django__django-11905,0,debugging,1769075329.553585,1769075330.8721783,1.3186,1613,1,1.2078,9.02,42039,,0.6389,True,,2026-01-22T09:48:51.634407
matplotlib__matplotlib-23964,0,planning,1769075299.169033,1769075331.008617,31.8396,1243,386,0.6052,12.36,42039,,,,,2026-01-22T09:48:52.181862
django__django-16139,0,planning,1769075287.8398407,1769075331.6624224,43.8226,410,573,0.39,13.19,42039,,,,,2026-01-22T09:48:53.552208
django__django-16379,0,planning,1769075289.7862508,1769075331.8800607,42.0938,355,533,0.7012,12.88,42039,,,,,2026-01-22T09:48:53.870939
django__django-16255,0,planning,1769075289.4368408,1769075331.8505137,42.4137,451,540,0.5601,12.9,42039,,,,,2026-01-22T09:48:54.569350
matplotlib__matplotlib-22835,0,planning,1769075295.6678133,1769075333.491503,37.8237,557,474,0.3845,12.66,42039,,,,,2026-01-22T09:48:55.098893
django__django-13315,0,coding,1769075288.2671897,1769075333.4523547,45.1852,623,576,0.9219,13.01,42039,,0.5969,,,2026-01-22T09:48:55.100772
django__django-15202,0,coding,1769075317.0547605,1769075333.68434,16.6296,741,166,0.573,10.34,42039,,2.1589,,,2026-01-22T09:48:55.100659
django__django-14855,0,coding,1769075307.6214252,1769075334.3290815,26.7077,753,290,1.6249,11.56,42039,,1.4415,,,2026-01-22T09:48:55.204245
django__django-15347,0,coding,1769075309.3439305,1769075334.501299,25.1574,783,293,0.8274,12.04,42039,,0.0358,,,2026-01-22T09:48:55.212297
django__django-15202,0,debugging,1769075335.1149502,1769075336.2203379,1.1054,931,1,0.8279,3.6,42039,,1.4306,True,,2026-01-22T09:48:56.319031
django__django-13315,0,debugging,1769075335.1025352,1769075336.389193,1.2867,1223,1,1.0873,5.02,42039,,1.6502,True,,2026-01-22T09:48:56.472572
django__django-14855,0,debugging,1769075335.2062,1769075336.3809972,1.1748,1067,1,0.9883,5.36,42039,,0.8771,True,,2026-01-22T09:48:56.475958
django__django-16400,0,planning,1769075290.1280546,1769075336.7100778,46.582,609,588,0.562,12.78,42039,,,,,2026-01-22T09:48:57.614243
django__django-15347,0,debugging,1769075335.2137036,1769075336.5804224,1.3667,1100,1,1.1712,5.11,42039,,0.7124,True,,2026-01-22T09:48:57.620235
django__django-13033,0,debugging,1769075324.6520133,1769075337.2024174,12.5504,2151,132,0.8179,11.25,42039,,1.5796,True,,2026-01-22T09:48:57.742794
django__django-15061,0,coding,1769075307.6234205,1769075337.2555864,29.6322,559,324,1.8487,11.66,42039,,2.5106,,,2026-01-22T09:48:57.749089
django__django-16816,0,planning,1769075292.0112977,1769075337.407381,45.3961,1300,569,0.2605,12.61,42039,,,,,2026-01-22T09:48:57.753530
django__django-14238,0,coding,1769075307.621314,1769075337.3935685,29.7723,1288,330,1.4812,11.66,42039,,2.9765,,,2026-01-22T09:48:57.759690
matplotlib__matplotlib-22711,0,planning,1769075295.2172034,1769075337.539729,42.3225,1048,522,0.7343,12.55,42039,,,,,2026-01-22T09:48:57.766903
django__django-13933,0,coding,1769075302.368714,1769075338.081561,35.7128,902,413,1.4525,12.05,42039,,0.3992,,,2026-01-22T09:48:58.188462
django__django-15061,0,debugging,1769075337.750489,1769075338.5912788,0.8408,907,1,0.6104,4.34,42039,,0.4949,True,,2026-01-22T09:48:58.645757
django__django-14534,0,coding,1769075302.2686446,1769075338.7571142,36.4885,903,420,0.7802,11.76,42039,,1.1759,,,2026-01-22T09:48:58.880306
django__django-14238,0,debugging,1769075337.761388,1769075339.001046,1.2397,1642,1,1.0394,4.99,42039,,0.3678,True,,2026-01-22T09:48:59.099086
django__django-14534,0,debugging,1769075338.8809597,1769075339.2508965,0.3699,1347,1,0.3058,15.58,42039,,0.1238,True,,2026-01-22T09:49:00.797155
django__django-13933,0,debugging,1769075338.188948,1769075339.2461576,1.0572,1340,1,0.8343,4.49,42039,,0.1074,True,,2026-01-22T09:49:01.012618
matplotlib__matplotlib-24334,0,planning,1769075301.5553536,1769075339.614055,38.0587,237,433,0.5351,11.54,42039,,,,,2026-01-22T09:49:01.229519
django__django-13964,0,coding,1769075295.2916656,1769075340.168261,44.8766,901,541,0.6219,12.22,42039,,0.0868,,,2026-01-22T09:49:01.433858
django__django-13447,0,coding,1769075286.994994,1769075339.7008493,52.7059,590,674,0.2368,12.85,42039,,0.9338,,,2026-01-22T09:49:01.453164
django__django-14915,0,coding,1769075307.7505474,1769075340.0850563,32.3345,811,347,2.1015,11.48,42039,,0.298,,,2026-01-22T09:49:01.470829
django__django-16873,0,planning,1769075293.3459632,1769075340.146301,46.8003,626,554,1.0969,12.12,42039,,,,,2026-01-22T09:49:01.565769
matplotlib__matplotlib-23987,0,planning,1769075299.669146,1769075340.241109,40.572,382,484,0.1982,11.99,42039,,,,,2026-01-22T09:49:03.198524
django__django-13757,0,coding,1769075294.5129094,1769075340.637312,46.1244,759,553,0.2664,12.06,42039,,1.4068,,,2026-01-22T09:49:03.379292
django__django-14730,0,coding,1769075307.8231921,1769075341.8773482,34.0542,702,370,2.2515,11.63,42039,,0.0957,,,2026-01-22T09:49:03.777950
django__django-12708,0,coding,1769075290.1789951,1769075342.4478014,52.2688,989,648,0.491,12.52,42039,,0.5873,,,2026-01-22T09:49:03.773375
matplotlib__matplotlib-24970,0,planning,1769075302.0606122,1769075342.6648803,40.6043,485,463,0.6231,11.58,42039,,,,,2026-01-22T09:49:03.821164
django__django-14915,0,debugging,1769075341.5801542,1769075342.903178,1.323,1182,1,1.3179,193.39,42039,,1.4951,True,,2026-01-22T09:49:03.914357
django__django-13448,0,coding,1769075289.8322582,1769075342.5123072,52.68,1822,649,0.4405,12.42,42039,,0.9593,,,2026-01-22T09:49:03.910774
django__django-17051,0,planning,1769075293.9270353,1769075343.0566545,49.1296,309,593,0.5336,12.2,42039,,,,,2026-01-22T09:49:03.917032
matplotlib__matplotlib-23314,0,planning,1769075297.725931,1769075343.09964,45.3737,297,534,0.599,11.93,42039,,,,,2026-01-22T09:49:03.917176
django__django-13964,0,debugging,1769075341.5894647,1769075343.499267,1.9098,1466,1,1.8343,13.24,42039,,1.4212,True,,2026-01-22T09:49:03.927101
django__django-15814,0,coding,1769075319.3523397,1769075342.5698216,23.2175,1259,246,1.3955,11.27,42039,,0.0385,,,2026-01-22T09:49:03.924188
matplotlib__matplotlib-24149,0,planning,1769075300.7039437,1769075343.2025712,42.4986,945,491,0.9336,11.81,42039,,,,,2026-01-22T09:49:03.939147
matplotlib__matplotlib-23476,0,planning,1769075298.2710247,1769075342.9219306,44.6509,1138,519,0.4143,11.73,42039,,,,,2026-01-22T09:49:03.941946
django__django-15400,0,coding,1769075320.0080104,1769075343.1707377,23.1627,756,253,0.9315,11.38,42039,,0.0758,,,2026-01-22T09:49:03.947789
django__django-13447,0,debugging,1769075341.5642579,1769075343.4457455,1.8815,1288,1,1.8047,13.02,42039,,1.8634,True,,2026-01-22T09:49:03.955347
matplotlib__matplotlib-23562,0,planning,1769075298.1701674,1769075344.2581472,46.088,419,542,0.4978,11.89,42039,,,,,2026-01-22T09:49:04.370765
django__django-13757,0,debugging,1769075343.460938,1769075344.3109658,0.85,1336,1,0.6029,4.05,42039,,2.8236,True,,2026-01-22T09:49:04.374608
matplotlib__matplotlib-25079,0,planning,1769075302.3409252,1769075344.279393,41.9385,1098,483,0.9336,11.78,42039,,,,,2026-01-22T09:49:04.381447
django__django-14730,0,debugging,1769075343.8650768,1769075344.71197,0.8469,1096,1,0.6348,4.72,42039,,1.9877,True,,2026-01-22T09:49:04.818283
django__django-17087,0,planning,1769075294.4677289,1769075344.9108005,50.4431,327,600,0.7043,12.06,42039,,,,,2026-01-22T09:49:05.009572
django__django-12708,0,debugging,1769075343.8743181,1769075344.9440715,1.0698,1661,1,0.8166,3.95,42039,,1.4265,True,,2026-01-22T09:49:05.025314
django__django-13448,0,debugging,1769075343.927004,1769075345.6115031,1.6845,2495,1,1.4709,4.68,42039,,1.4147,True,,2026-01-22T09:49:05.686135
django__django-15400,0,debugging,1769075343.949971,1769075346.0569303,2.107,1033,1,1.8787,4.38,42039,,0.7792,True,,2026-01-22T09:49:06.129178
matplotlib__matplotlib-26011,0,planning,1769075306.7045722,1769075346.535063,39.8305,411,416,1.6185,10.89,42039,,,,,2026-01-22T09:49:08.434727
django__django-14667,0,coding,1769075307.750532,1769075348.0186772,40.2681,833,427,2.0977,11.19,42039,,0.5359,,,2026-01-22T09:49:10.537333
django__django-12589,0,coding,1769075285.1646204,1769075348.748199,63.5836,1443,799,0.5344,12.67,42039,,0.2455,,,2026-01-22T09:49:10.506594
django__django-13265,0,coding,1769075287.1655724,1769075347.650533,60.485,1035,757,0.2513,12.57,42039,,0.0695,,,2026-01-22T09:49:10.714720
django__django-16910,0,planning,1769075294.1167748,1769075348.1737995,54.057,460,630,0.4329,11.75,42039,,,,,2026-01-22T09:49:10.627990
pallets__flask-4992,0,planning,1769075308.7212858,1769075348.2548702,39.5336,341,427,1.362,11.19,42039,,,,,2026-01-22T09:49:10.735851
django__django-14752,0,coding,1769075312.592579,1769075348.3258996,35.7333,1256,382,0.5474,10.86,42039,,0.668,,,2026-01-22T09:49:11.142248
mwaskom__seaborn-3010,0,planning,1769075307.4870312,1769075349.1625605,41.6755,1240,453,1.3856,11.24,42039,,,,,2026-01-22T09:49:11.233734
matplotlib__matplotlib-25433,0,planning,1769075303.6832464,1769075349.1399467,45.4567,498,528,0.2194,11.67,42039,,,,,2026-01-22T09:49:11.744194
django__django-16527,0,coding,1769075317.1270125,1769075349.3991504,32.2721,524,322,2.7862,10.92,42039,,0.808,,,2026-01-22T09:49:12.067965
django__django-13321,0,coding,1769075298.5345178,1769075348.9446247,50.4101,1830,585,0.69,11.77,42039,,1.2323,,,2026-01-22T09:49:12.092127
matplotlib__matplotlib-23299,0,planning,1769075296.5085537,1769075349.72818,53.2196,534,616,1.2005,11.84,42039,,,,,2026-01-22T09:49:12.205054
matplotlib__matplotlib-24265,0,planning,1769075301.281466,1769075349.8501363,48.5687,373,552,0.5847,11.5,42039,,,,,2026-01-22T09:49:12.483510
mwaskom__seaborn-2848,0,planning,1769075307.5518188,1769075349.842829,42.291,307,457,1.5089,11.21,42039,,,,,2026-01-22T09:49:12.625381
matplotlib__matplotlib-25332,0,planning,1769075303.1679676,1769075349.9174285,46.7495,312,538,0.6464,11.67,42039,,,,,2026-01-22T09:49:12.429101
django__django-16041,0,coding,1769075322.4712276,1769075350.0514336,27.5802,798,291,0.7896,10.86,42039,,1.0796,,,2026-01-22T09:49:12.810537
django__django-14999,0,coding,1769075307.6535225,1769075351.0596826,43.4062,583,474,2.0188,11.45,42039,,0.8271,,,2026-01-22T09:49:12.821547
mwaskom__seaborn-3407,0,planning,1769075307.7344234,1769075349.6748846,41.9405,878,452,2.1238,11.35,42039,,,,,2026-01-22T09:49:12.833320
django__django-15814,0,debugging,1769075343.930514,1769075350.276522,6.346,1529,62,1.006,11.61,42039,,1.3607,True,,2026-01-22T09:49:12.834219
pallets__flask-4045,0,planning,1769075308.1689103,1769075350.951602,42.7827,114,471,1.8748,11.51,42039,,,,,2026-01-22T09:49:12.838425
matplotlib__matplotlib-26020,0,planning,1769075306.9603763,1769075350.9715376,44.0112,5485,481,1.1264,11.22,42039,,,,,2026-01-22T09:49:12.849584
django__django-15789,0,coding,1769075317.1085715,1769075351.998042,34.8895,618,347,1.7655,10.48,42039,,1.549,,,2026-01-22T09:49:12.859240
django__django-16229,0,planning,1769075288.8628612,1769075352.6198556,63.757,350,781,0.5932,12.36,42039,,,,,2026-01-22T09:49:12.871749
matplotlib__matplotlib-23913,0,planning,1769075298.6926336,1769075352.5998914,53.9073,207,625,0.9265,11.8,42039,,,,,2026-01-22T09:49:12.899264
django__django-13265,0,debugging,1769075350.8873541,1769075352.7941456,1.9068,1816,1,1.7625,6.93,42039,,3.2368,True,,2026-01-22T09:49:12.919179
pallets__flask-5063,0,planning,1769075309.1686578,1769075353.2129314,44.0443,415,495,0.8893,11.47,42039,,,,,2026-01-22T09:49:13.296200
django__django-12589,0,debugging,1769075350.9171126,1769075353.44998,2.5329,2266,1,2.2584,3.64,42039,,2.1689,True,,2026-01-22T09:49:13.488400
django__django-14752,0,debugging,1769075351.7838182,1769075353.88902,2.1052,1662,1,1.88,4.44,42039,,3.4579,True,,2026-01-22T09:49:13.954387
matplotlib__matplotlib-25442,0,planning,1769075304.632203,1769075353.8246772,49.1925,577,552,1.3829,11.55,42039,,,,,2026-01-22T09:49:13.990010
django__django-15498,0,coding,1769075312.5770779,1769075354.5074396,41.9304,545,456,0.5092,11.01,42039,,1.5529,,,2026-01-22T09:49:14.592710
django__django-13321,0,debugging,1769075352.4869463,1769075354.551831,2.0649,2439,1,1.8533,4.73,42039,,3.5423,True,,2026-01-22T09:49:14.603982
django__django-16527,0,debugging,1769075352.342556,1769075354.765415,2.4229,870,1,2.1873,4.25,42039,,2.9434,True,,2026-01-22T09:49:14.850806
django__django-14999,0,debugging,1769075352.8363001,1769075355.203299,2.367,1081,1,2.1302,4.22,42039,,1.7766,True,,2026-01-22T09:49:15.267564
django__django-16041,0,debugging,1769075352.846539,1769075355.1814985,2.335,1113,1,2.0917,4.11,42039,,2.7951,True,,2026-01-22T09:49:15.276593
django__django-15789,0,debugging,1769075352.861335,1769075356.1231623,3.2618,989,1,3.0491,4.7,42039,,0.8633,True,,2026-01-22T09:49:16.223502
django__django-15498,0,debugging,1769075354.5933323,1769075356.8655238,2.2722,1025,1,2.1869,11.73,42039,,0.0859,True,,2026-01-22T09:49:18.391594
django__django-15851,0,coding,1769075317.9169238,1769075357.222133,39.3052,660,389,2.2147,10.49,42039,,0.1035,,,2026-01-22T09:49:19.595565
psf__requests-863,0,planning,1769075312.468878,1769075357.5705733,45.1017,237,475,0.4839,10.65,42039,,,,,2026-01-22T09:49:19.537860
matplotlib__matplotlib-18869,0,coding,1769075325.8254669,1769075357.7170296,31.8916,771,331,0.7518,10.63,42039,,0.1098,,,2026-01-22T09:49:20.225640
pytest-dev__pytest-6116,0,planning,1769075323.2889724,1769075358.8239632,35.535,279,363,0.3771,10.32,42039,,,,,2026-01-22T09:49:20.290741
pydata__xarray-3364,0,planning,1769075312.669008,1769075359.3161693,46.6472,198,500,0.6089,10.86,42039,,,,,2026-01-22T09:49:20.397273
pytest-dev__pytest-5227,0,planning,1769075320.1686456,1769075358.7799711,38.6113,343,405,0.7543,10.7,42039,,,,,2026-01-22T09:49:20.664787
django__django-14787,0,coding,1769075312.5986385,1769075358.4979157,45.8993,800,487,0.6604,10.77,42039,,0.4841,,,2026-01-22T09:49:22.288954
django__django-16595,0,coding,1769075328.7924106,1769075360.2168725,31.4245,849,320,0.6114,10.39,42039,,1.3429,,,2026-01-22T09:49:22.939676
matplotlib__matplotlib-25498,0,planning,1769075305.9121842,1769075359.7530437,53.8409,478,567,1.3265,10.8,42039,,,,,2026-01-22T09:49:22.862610
psf__requests-2674,0,planning,1769075311.7489603,1769075359.075206,47.3262,175,502,0.659,10.76,42039,,,,,2026-01-22T09:49:22.947429
pylint-dev__pylint-7228,0,planning,1769075317.1696079,1769075359.8540525,42.6844,1392,425,2.7514,10.64,42039,,,,,2026-01-22T09:49:22.993762
django__django-16379,0,coding,1769075334.3099174,1769075361.2004828,26.8906,855,265,0.9764,10.23,42039,,2.4299,,,2026-01-22T09:49:22.983961
psf__requests-2148,0,planning,1769075310.5870848,1769075360.664636,50.0776,807,541,0.7381,10.96,42039,,,,,2026-01-22T09:49:22.999678
django__django-15320,0,coding,1769075312.2602894,1769075359.9955018,47.7352,747,508,0.4438,10.74,42039,,1.8556,,,2026-01-22T09:49:23.001802
pytest-dev__pytest-5103,0,planning,1769075319.1692276,1769075362.2814705,43.1122,628,455,1.5546,10.95,42039,,,,,2026-01-22T09:49:23.016254
django__django-15213,0,coding,1769075320.608698,1769075362.4664366,41.8577,837,453,0.2992,10.9,42039,,0.0865,,,2026-01-22T09:49:23.037529
pytest-dev__pytest-7373,0,planning,1769075324.634239,1769075362.3524418,37.7182,313,395,0.6171,10.65,42039,,,,,2026-01-22T09:49:23.042931
matplotlib__matplotlib-18869,0,debugging,1769075360.3113804,1769075362.7870536,2.4757,1126,1,2.2765,5.02,42039,,2.5944,True,,2026-01-22T09:49:23.048184
pytest-dev__pytest-5495,0,planning,1769075321.1682253,1769075361.7698038,40.6016,254,443,0.1596,10.95,42039,,,,,2026-01-22T09:49:23.055402
mwaskom__seaborn-3190,0,planning,1769075307.620274,1769075362.6251636,55.0049,540,587,1.4566,10.96,42039,,,,,2026-01-22T09:49:23.153237
pytest-dev__pytest-11148,0,planning,1769075318.7081807,1769075361.955938,43.2478,806,450,1.7754,10.85,42039,,,,,2026-01-22T09:49:23.149490
django__django-12747,1,planning,1769075317.2626865,1769075362.6947978,45.4321,355,461,2.8005,10.81,42039,,,,,2026-01-22T09:49:23.168147
matplotlib__matplotlib-25311,0,planning,1769075302.7133222,1769075362.7204885,60.0072,270,663,1.1,11.25,42039,,,,,2026-01-22T09:49:23.168279
django__django-14997,0,coding,1769075307.5674458,1769075362.8430738,55.2756,2094,595,1.3162,11.03,42039,,2.3178,,,2026-01-22T09:49:23.183394
django__django-15851,0,debugging,1769075359.7262495,1769075363.167535,3.4413,1073,1,3.2586,5.48,42039,,2.5041,True,,2026-01-22T09:49:23.243800
django__django-15902,0,coding,1769075325.807016,1769075363.3779593,37.5709,664,401,0.5729,10.84,42039,,0.0803,,,2026-01-22T09:49:23.412804
django__django-14787,0,debugging,1769075362.9213855,1769075363.787514,0.8661,1311,1,0.6315,4.26,42039,,4.4235,True,,2026-01-22T09:49:23.882874
pydata__xarray-5131,0,planning,1769075316.0204957,1769075364.026279,48.0058,580,482,1.4133,10.35,42039,,,,,2026-01-22T09:49:24.108534
django__django-15320,0,debugging,1769075363.0202887,1769075364.275302,1.255,1279,1,1.0313,4.47,42039,,3.0248,True,,2026-01-22T09:49:24.330855
django__django-16595,0,debugging,1769075363.0010207,1769075364.5079763,1.507,1193,1,1.2642,4.12,42039,,2.7841,True,,2026-01-22T09:49:24.562669
pylint-dev__pylint-5859,0,planning,1769075315.6993215,1769075364.6761663,48.9768,370,487,1.3042,10.22,42039,,,,,2026-01-22T09:49:24.800137
django__django-16379,0,debugging,1769075363.0290742,1769075364.9269123,1.8978,1144,1,1.7162,5.51,42039,,1.8286,True,,2026-01-22T09:49:25.058470
django__django-15213,0,debugging,1769075363.0421064,1769075365.1980803,2.156,1314,1,1.9046,3.98,42039,,0.5757,True,,2026-01-22T09:49:25.280653
matplotlib__matplotlib-23964,0,coding,1769075332.4173362,1769075365.9313645,33.514,1596,321,1.3982,10.0,42039,,1.4087,,,2026-01-22T09:49:25.990918
django__django-15902,0,debugging,1769075363.4134538,1769075366.3756545,2.9622,1089,1,2.716,4.06,42039,,0.0355,True,,2026-01-22T09:49:26.442122
django__django-14997,0,debugging,1769075363.1850426,1769075366.3730667,3.188,2713,1,2.9191,3.72,42039,,0.342,True,,2026-01-22T09:49:26.458858
pylint-dev__pylint-7993,0,planning,1769075317.6691473,1769075366.6210248,48.9519,653,480,2.4519,10.32,42039,,,,,2026-01-22T09:49:26.740430
django__django-14667,0,debugging,1769075350.8060615,1769075366.805423,15.9994,1284,121,1.5269,8.36,42039,,2.7874,True,,2026-01-22T09:49:26.944697
matplotlib__matplotlib-23964,0,debugging,1769075365.991637,1769075367.285072,1.2934,1941,1,1.1016,5.21,42039,,0.0603,True,,2026-01-22T09:49:28.160015
pydata__xarray-4248,0,planning,1769075315.2679546,1769075367.4253252,52.1574,311,510,1.2959,10.03,42039,,,,,2026-01-22T09:49:29.384900
psf__requests-3362,0,planning,1769075312.4377978,1769075367.9059753,55.4682,187,574,0.4518,10.43,42039,,,,,2026-01-22T09:49:29.638474
pytest-dev__pytest-9359,0,planning,1769075326.1967716,1769075367.5771465,41.3804,911,419,0.3472,10.21,42039,,,,,2026-01-22T09:49:29.575639
psf__requests-1963,0,planning,1769075309.701483,1769075368.4469416,58.7455,231,623,0.4263,10.68,42039,,,,,2026-01-22T09:49:30.601930
psf__requests-2317,0,planning,1769075311.2595336,1769075368.233543,56.974,279,580,0.7741,10.32,42039,,,,,2026-01-22T09:49:30.709124
pylint-dev__pylint-6506,0,planning,1769075316.7353694,1769075369.1580741,52.4227,548,516,0.6978,9.98,42039,,,,,2026-01-22T09:49:32.184308
django__django-16046,0,coding,1769075329.3249948,1769075368.1271284,38.8021,643,381,0.7742,10.02,42039,,1.9075,,,2026-01-22T09:49:32.124214
pytest-dev__pytest-5413,0,planning,1769075320.669186,1769075369.1046593,48.4355,1060,501,0.401,10.43,42039,,,,,2026-01-22T09:49:32.758193
pytest-dev__pytest-7220,0,planning,1769075323.8174407,1769075369.8130033,45.9956,692,461,0.7149,10.18,42039,,,,,2026-01-22T09:49:32.804540
pytest-dev__pytest-5692,0,planning,1769075322.4843388,1769075371.5278058,49.0435,424,486,0.9395,10.1,42039,,,,,2026-01-22T09:49:32.769223
pytest-dev__pytest-8365,0,planning,1769075325.1694162,1769075370.3585932,45.1892,520,449,1.2126,10.21,42039,,,,,2026-01-22T09:49:32.862611
matplotlib__matplotlib-24970,0,coding,1769075343.9156375,1769075371.3950603,27.4794,915,263,0.7811,9.85,42039,,1.2508,,,2026-01-22T09:49:32.869981
